DATEPRD,ON_STREAM_HRS,BORE_WI_VOL,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE
2014-05-22,24.0,8628.620803541668,,,0.0
2014-05-23,24.0,8157.010635625,,,0.0
2014-05-24,24.0,7993.556076875,,,0.0
2014-05-25,24.0,4218.895873541665,,,0.0
2014-05-26,24.0,6822.14,,,0.0
2014-05-27,24.0,6621.49105875,,,0.0
2014-05-28,24.0,6750.105789166666,,,0.0
2014-05-29,24.0,6745.316895,,,0.0
2014-05-30,24.0,6817.313811875,,,0.0
2014-05-31,24.0,7086.9049527083325,,,0.0
2014-06-01,24.0,7190.283005416667,,,0.0
2014-06-02,20.08333,5661.775183333333,,,0.0
2014-06-03,24.0,6874.133285625,,,0.0
2014-06-04,24.0,7016.650764791666,,,0.0
2014-06-05,22.74643,7184.665908541667,,,0.0
2014-06-06,24.0,7034.715225625,,,0.0
2014-06-07,24.0,7047.513488125,,,0.0
2014-06-08,24.0,7201.466293125,,,0.0
2014-06-09,24.0,7315.023223958335,,,0.0
2014-06-10,24.0,7050.862685416666,,,0.0
2014-06-11,24.0,6944.312927083332,,,0.0
2014-06-12,24.0,6967.020476875,,,0.0
2014-06-13,24.0,7031.790420625,,,0.0
2014-06-14,24.0,7001.626511458333,,,0.0
2014-06-15,24.0,6964.149078333333,,,0.0
2014-06-16,24.0,6955.9,,,0.0
2014-06-17,24.0,6956.437134375,,,0.0
2014-06-18,24.0,6981.471878125,,,0.0
2014-06-19,24.0,7093.2781527083325,,,0.0
2014-06-20,24.0,6996.023040833334,,,0.0
2014-06-21,24.0,7041.659592291667,,,0.0
2014-06-22,24.0,7229.92584125,,,0.0
2014-06-23,24.0,7148.873794583334,,,0.0
2014-06-24,24.0,7254.0,,,0.0
2014-06-25,24.0,7282.0,,,0.0
2014-06-26,9.5,2362.0,,,0.0
2014-06-27,21.66667,4110.0,,,0.0
2014-06-28,24.0,6649.0,,,0.0
2014-06-29,24.0,6620.0,,,0.0
2014-06-30,24.0,7074.0,,,0.0
2014-07-01,24.0,7075.054611041665,,,0.0
2014-07-02,24.0,7109.8489225,,,0.0
2014-07-03,24.0,7148.812805208333,,,0.0
2014-07-04,24.0,7178.143219166665,,,0.0
2014-07-05,24.0,7287.307922916667,,,0.0
2014-07-06,24.0,7426.20233125,,,0.0
2014-07-07,24.0,7133.470635,,,0.0
2014-07-08,24.0,7587.948639166667,,,0.0
2014-07-09,24.0,7722.909743958335,,,0.0
2014-07-10,24.0,6207.112384791667,,,0.0
2014-07-11,24.0,5217.942930208334,,,0.0
2014-07-12,24.0,4086.146148541666,,,0.0
2014-07-13,24.0,4831.498076666667,,,0.0
2014-07-14,24.0,6706.01671625,,,0.0
2014-07-15,24.0,7078.743225625,,,0.0
2014-07-16,24.0,7108.227966041667,,,0.0
2014-07-17,24.0,7373.749252083333,,,0.0
2014-07-18,24.0,7826.333373541665,,,0.0
2014-07-19,24.0,8154.341324166666,,,0.0
2014-07-20,22.16667,7491.548340625,,,0.0
2014-07-21,24.0,7914.798705,,,0.0
2014-07-22,24.0,7920.895264375,,,0.0
2014-07-23,24.0,7949.320357916666,,,0.0
2014-07-24,24.0,8026.532714791667,,,0.0
2014-07-25,24.0,8095.3397675,,,0.0
2014-07-26,24.0,8335.354079791665,,,0.0
2014-07-27,24.0,8400.182601666667,,,0.0
2014-07-28,24.0,8343.384841458334,,,0.0
2014-07-29,24.0,8323.5134275,,,0.0
2014-07-30,24.0,6956.8583758333325,,,0.0
2014-07-31,24.0,8566.340530416666,,,0.0
2014-08-01,24.0,8455.550430625,,,0.0
2014-08-02,24.0,7918.869407916667,,,0.0
2014-08-03,23.66667,6267.055138333333,,,0.0
2014-08-04,24.0,7469.389862083332,,,0.0
2014-08-05,24.0,7469.0,,,0.0
2014-08-06,24.0,7449.0,,,0.0
2014-08-07,24.0,7787.0,,,0.0
2014-08-08,24.0,7686.0,,,0.0
2014-08-09,24.0,7825.0,,,0.0
2014-08-10,24.0,8110.0,,,0.0
2014-08-11,24.0,8190.0,,,0.0
2014-08-12,24.0,8230.758025625,,,0.0
2014-08-13,24.0,8131.625320833333,,,0.0
2014-08-14,24.0,8028.173049583333,,,0.0
2014-08-15,24.0,6288.633216875,,,0.0
2014-08-16,24.0,7935.533677083333,,,0.0
2014-08-17,24.0,8065.080261041666,,,0.0
2014-08-18,24.0,7070.22852375,,,0.0
2014-08-19,10.50834,1301.9980504166667,,,0.0
2014-08-20,0.0,0.0,,,0.0
2014-08-21,0.0,0.0,,,0.0
2014-08-22,0.0,0.0,,,0.0
2014-08-23,0.0,0.0,,,0.0
2014-08-24,0.0,0.0,,,0.0
2014-08-25,22.625,5902.958270625,,,0.0
2014-08-26,24.0,6957.127487708332,,,0.0
2014-08-27,24.0,6637.156890208334,,,0.0
2014-08-28,22.5,5958.94210375,,,0.0
2014-08-29,24.0,6351.803527291667,,,0.0
2014-08-30,24.0,6338.919265833333,,,0.0
2014-08-31,24.0,6284.023543958333,,,0.0
2014-09-01,24.0,6297.0243985416655,,,0.0
2014-09-02,24.0,6432.441879166667,,,0.0
2014-09-03,22.66666,6435.669734375,,,0.0
2014-09-04,24.0,6259.450134583333,,,0.0
2014-09-05,24.0,6133.109161041667,,,0.0
2014-09-06,24.0,6423.0,,,0.0
2014-09-07,24.0,6529.120528958333,,,0.0
2014-09-08,24.0,6571.0,,,0.0
2014-09-09,24.0,6572.721466458333,,,0.0
2014-09-10,24.0,6555.742965625,,,0.0
2014-09-11,24.0,7066.063187083333,,,0.0
2014-09-12,24.0,7103.933104791667,,,0.0
2014-09-13,24.0,7122.4514925,,,0.0
2014-09-14,24.0,7161.8263845833335,,,0.0
2014-09-15,24.0,7173.179916875,,,0.0
2014-09-16,24.0,7203.0,,,0.0
2014-09-17,24.0,7294.0,,,0.0
2014-09-18,24.0,7581.0,,,0.0
2014-09-19,24.0,7562.0,,,0.0
2014-09-20,24.0,7588.0,,,0.0
2014-09-21,24.0,7720.0,,,0.0
2014-09-22,24.0,8015.0,,,0.0
2014-09-23,24.0,7594.498718958333,,,0.0
2014-09-24,24.0,7070.143463333334,,,0.0
2014-09-25,24.0,7156.193725625,,,0.0
2014-09-26,24.0,7285.20483375,,,0.0
2014-09-27,24.0,7213.024947916667,,,0.0
2014-09-28,24.0,6380.9147183333325,,,0.0
2014-09-29,2.925,325.499378125,,,0.0
2014-09-30,19.74167,4042.549815625,,,0.0
2014-10-01,24.0,7581.040542291666,,,0.0
2014-10-02,24.0,7583.876038125,,,0.0
2014-10-03,24.0,7647.872421041666,,,0.0
2014-10-04,24.0,7822.05326875,,,0.0
2014-10-05,24.0,7790.368622083332,,,0.0
2014-10-06,24.0,7572.344406041667,,,0.0
2014-10-07,24.0,7296.414397708333,,,0.0
2014-10-08,24.0,7189.982407291665,,,0.0
2014-10-09,21.33334,4912.49924375,,,0.0
2014-10-10,24.0,6896.588332916665,,,0.0
2014-10-11,24.0,6907.94139,,,0.0
2014-10-12,24.0,6940.0,,,0.0
2014-10-13,24.0,7203.621505416666,,,0.0
2014-10-14,24.0,7295.531754375,,,0.0
2014-10-15,24.0,7164.558486666667,,,0.0
2014-10-16,24.0,7056.25004625,,,0.0
2014-10-17,24.0,7025.786392083332,,,0.0
2014-10-18,24.0,7057.1645966666665,,,0.0
2014-10-19,24.0,7019.060241458334,,,0.0
2014-10-20,24.0,6994.0131529166665,,,0.0
2014-10-21,24.0,6988.943756041665,,,0.0
2014-10-22,24.0,6908.5857775,,,0.0
2014-10-23,24.0,7040.300598125,,,0.0
2014-10-24,24.0,7038.846831875,,,0.0
2014-10-25,24.0,7191.244751666667,,,0.0
2014-10-26,25.0,7256.9517918,,,0.0
2014-10-27,24.0,7421.734405833335,,,0.0
2014-10-28,24.0,7573.0,,,0.0
2014-10-29,24.0,6694.646377708334,,,0.0
2014-10-30,24.0,5665.6371675,,,0.0
2014-10-31,24.0,6885.0,,,0.0
2014-11-01,24.0,6927.0,,,0.0
2014-11-02,24.0,7021.0,,,0.0
2014-11-03,24.0,7053.0,,,0.0
2014-11-04,24.0,7098.767761041667,,,0.0
2014-11-05,24.0,7133.87551875,,,0.0
2014-11-06,24.0,7169.986923541665,,,0.0
2014-11-07,24.0,7359.26701375,,,0.0
2014-11-08,24.0,7393.719528333333,,,0.0
2014-11-09,24.0,7551.864334166666,,,0.0
2014-11-10,24.0,7634.9,,,0.0
2014-11-11,24.0,7695.437729791665,,,0.0
2014-11-12,24.0,7677.9698033333325,,,0.0
2014-11-13,24.0,7083.005615625,,,0.0
2014-11-14,24.0,7348.783906041665,,,0.0
2014-11-15,24.0,7409.732498125,,,0.0
2014-11-16,24.0,7373.096191875,,,0.0
2014-11-17,24.0,4921.3224108333325,,,0.0
2014-11-18,24.0,4850.4508891666665,,,0.0
2014-11-19,24.0,4851.877472291666,,,0.0
2014-11-20,24.0,4885.665191666666,,,0.0
2014-11-21,24.0,5347.847030625,,,0.0
2014-11-22,24.0,5469.155182083334,,,0.0
2014-11-23,24.0,5553.979568125,,,0.0
2014-11-24,9.10833,2097.5086795833336,,,0.0
2014-11-25,0.0,0.0935095833333333,,,0.0
2014-11-26,0.0,0.0,,,0.0
2014-11-27,0.0,0.0,,,0.0
2014-11-28,11.44167,2627.097789791667,,,0.0
2014-11-29,24.0,3998.1087227083335,,,0.0
2014-11-30,23.33333,5322.224472083333,,,0.0
2014-12-01,24.0,5655.653709583334,,,0.0
2014-12-02,24.0,5746.301376875,,,0.0
2014-12-03,24.0,5743.329498125,,,0.0
2014-12-04,22.16666,5125.241031458333,,,0.0
2014-12-05,24.0,5768.841430833333,,,0.0
2014-12-06,24.0,5803.538971041667,,,0.0
2014-12-07,24.0,5744.285255416667,,,0.0
2014-12-08,24.0,5733.499725,,,0.0
2014-12-09,24.0,5788.0499875,,,0.0
2014-12-10,22.5,5322.0274154166655,,,0.0
2014-12-11,24.0,4402.0080675,,,0.0
2014-12-12,24.0,4138.0,,,0.0
2014-12-13,7.39167,1700.0,,,0.0
2014-12-14,0.0,0.0,,,0.0
2014-12-15,0.0,0.0,,,0.0
2014-12-16,0.0,0.0,,,0.0
2014-12-17,0.0,0.0,,,0.0
2014-12-18,0.0,0.1348254166666666,,,0.0
2014-12-19,0.0,0.0,,,0.0
2014-12-20,0.0,0.0891039583333333,,,0.0
2014-12-21,0.0,0.231283125,,,0.0
2014-12-22,0.0,0.0,,,0.0
2014-12-23,0.0,0.0,,,0.0
2014-12-24,0.0,0.0,,,0.0
2014-12-25,0.0,0.0,,,0.0
2014-12-26,0.0,0.0,,,0.0
2014-12-27,0.0,0.0,,,0.0
2014-12-28,0.0,0.0,,,0.0
2014-12-29,0.0,0.0,,,0.0
2014-12-30,0.0,0.0,,,0.0
2014-12-31,0.0,0.0,,,0.0
2015-01-01,9.5,914.0,,,0.0
2015-01-02,24.0,2647.0,,,0.0
2015-01-03,24.0,2938.0,,,0.0
2015-01-04,24.0,2881.1644060416666,,,0.0
2015-01-05,24.0,2888.695907916667,,,0.0
2015-01-06,24.0,2920.8806379166667,,,0.0
2015-01-07,24.0,2953.716441458333,,,0.0
2015-01-08,24.0,3012.1127664583328,,,0.0
2015-01-09,17.0,2213.989577916667,,,0.0
2015-01-10,19.5,2713.4905635416667,,,0.0
2015-01-11,24.0,2958.5706941666667,,,0.0
2015-01-12,24.0,2798.226455625,,,0.0
2015-01-13,24.0,2735.0161625,,,0.0
2015-01-14,24.0,2549.2786979166667,,,0.0
2015-01-15,24.0,2877.9776197916667,,,0.0
2015-01-16,24.0,2674.06008,,,0.0
2015-01-17,24.0,2470.02795,,,0.0
2015-01-18,24.0,2470.02795,,,0.0
2015-01-19,24.0,2470.02795,,,0.0
2015-01-20,13.39167,1484.0,,,0.0
2015-01-21,17.60833,2145.0,,,0.0
2015-01-22,24.0,2833.0,,,0.0
2015-01-23,24.0,2771.2271804166667,,,0.0
2015-01-24,24.0,2859.0,,,0.0
2015-01-25,24.0,2754.0,,,0.0
2015-01-26,19.0,2156.0,,,0.0
2015-01-27,14.44167,2199.1227185416665,,,0.0
2015-01-28,24.0,3725.12359625,,,0.0
2015-01-29,24.0,3385.9542960416666,,,0.0
2015-01-30,24.0,3101.6636391666666,,,0.0
2015-01-31,13.44167,1660.5439185416667,,,0.0
2015-02-01,19.725,2758.3414566666665,,,0.0
2015-02-02,24.0,2545.590118333333,,,0.0
2015-02-03,13.44167,1378.962236875,,,0.0
2015-02-04,0.0,0.0,,,0.0
2015-02-05,1.225,233.41745,,,0.0
2015-02-06,24.0,5364.646789375,,,0.0
2015-02-07,24.0,6191.624069583333,,,0.0
2015-02-08,17.44167,4218.669563125,,,0.0
2015-02-09,21.05833,4956.80607375,,,0.0
2015-02-10,24.0,7039.8900604166665,,,0.0
2015-02-11,24.0,6821.052276875,,,0.0
2015-02-12,24.0,6684.80180375,,,0.0
2015-02-13,24.0,6616.138824583333,,,0.0
2015-02-14,24.0,6653.039916458333,,,0.0
2015-02-15,24.0,6537.8814472916665,,,0.0
2015-02-16,24.0,6588.650695416667,,,0.0
2015-02-17,24.0,6567.9,,,0.0
2015-02-18,24.0,4115.616882083334,,,0.0
2015-02-19,24.0,4218.667327916667,,,0.0
2015-02-20,15.5,2722.2101647916666,,,0.0
2015-02-21,24.0,4325.1523520833325,,,0.0
2015-02-22,24.0,4282.7848275,,,0.0
2015-02-23,24.0,4277.188972291667,,,0.0
2015-02-24,24.0,4314.2745975,,,0.0
2015-02-25,24.0,4267.1591575,,,0.0
2015-02-26,20.49167,3636.5402495833328,,,0.0
2015-02-27,24.0,4391.984901458332,,,0.0
2015-02-28,24.0,4667.8922720833325,,,0.0
2015-03-01,24.0,4672.090712916665,,,0.0
2015-03-02,24.0,4667.602074166667,,,0.0
2015-03-03,24.0,4592.0,,,0.0
2015-03-04,24.0,4637.0,,,0.0
2015-03-05,24.0,4637.0,,,0.0
2015-03-06,24.0,4816.912475833334,,,0.0
2015-03-07,24.0,4820.9875108333335,,,0.0
2015-03-08,24.0,4806.0,,,0.0
2015-03-09,24.0,4812.647460416666,,,0.0
2015-03-10,24.0,4870.515434166667,,,0.0
2015-03-11,24.0,4298.654624791667,,,0.0
2015-03-12,24.0,3831.3780725,,,0.0
2015-03-13,24.0,4310.348906875,,,0.0
2015-03-14,24.0,4329.46305,,,0.0
2015-03-15,24.0,4412.931388541667,,,0.0
2015-03-16,24.0,4391.659828125,,,0.0
2015-03-17,24.0,4274.420371666667,,,0.0
2015-03-18,24.0,4320.321372708333,,,0.0
2015-03-19,24.0,4414.29325875,,,0.0
2015-03-20,24.0,4151.5768966666665,,,0.0
2015-03-21,24.0,4178.375580208332,,,0.0
2015-03-22,24.0,4150.311157916667,,,0.0
2015-03-23,24.0,4210.875113958334,,,0.0
2015-03-24,24.0,4183.672035,,,0.0
2015-03-25,24.0,4126.287834583332,,,0.0
2015-03-26,24.0,4403.48751875,,,0.0
2015-03-27,24.0,4413.870460416666,,,0.0
2015-03-28,24.0,4431.250938958333,,,0.0
2015-03-29,24.0,4176.919906086957,,,0.0
2015-03-30,24.0,4349.461646666667,,,0.0
2015-03-31,24.0,4362.488158958334,,,0.0
2015-04-01,24.0,4172.357345833333,,,0.0
2015-04-02,24.0,4064.97957625,,,0.0
2015-04-03,24.0,4101.171653125,,,0.0
2015-04-04,24.0,4041.285987708333,,,0.0
2015-04-05,24.0,4089.9142079166663,,,0.0
2015-04-06,11.66667,1998.628036458333,,,0.0
2015-04-07,24.0,4290.370460833334,,,0.0
2015-04-08,24.0,4306.1158060416665,,,0.0
2015-04-09,24.0,4269.15856125,,,0.0
2015-04-10,24.0,3383.150455,,,0.0
2015-04-11,24.0,4560.60926125,,,0.0
2015-04-12,24.0,5997.076449791667,,,0.0
2015-04-13,24.0,8022.717163333333,,,0.0
2015-04-14,24.0,7457.0,,,0.0
2015-04-15,24.0,7010.0,,,0.0
2015-04-16,24.0,5541.0,,,0.0
2015-04-17,24.0,7045.0,,,0.0
2015-04-18,24.0,6970.0,,,0.0
2015-04-19,24.0,4429.0,,,0.0
2015-04-20,24.0,4395.0,,,0.0
2015-04-21,24.0,4351.810889791665,,,0.0
2015-04-22,24.0,4461.442825625,,,0.0
2015-04-23,24.0,4463.624168541665,,,0.0
2015-04-24,24.0,4332.474494791667,,,0.0
2015-04-25,24.0,4288.4203875,,,0.0
2015-04-26,24.0,4319.3129885416665,,,0.0
2015-04-27,24.0,4357.4994054166655,,,0.0
2015-04-28,24.0,4302.16630625,,,0.0
2015-04-29,24.0,4317.060234166665,,,0.0
2015-04-30,24.0,4344.73741125,,,0.0
2015-05-01,24.0,4349.889412083333,,,0.0
2015-05-02,24.0,4324.924659583334,,,0.0
2015-05-03,24.0,4364.0195091666665,,,0.0
2015-05-04,24.0,4341.9,,,0.0
2015-05-05,24.0,4280.517616041667,,,0.0
2015-05-06,24.0,4273.627715625,,,0.0
2015-05-07,24.0,4238.3861845833335,,,0.0
2015-05-08,24.0,4228.97113875,,,0.0
2015-05-09,24.0,4289.73516875,,,0.0
2015-05-10,24.0,4282.433417708334,,,0.0
2015-05-11,24.0,4191.627212708333,,,0.0
2015-05-12,24.0,4168.458535,,,0.0
2015-05-13,24.0,4144.423179583333,,,0.0
2015-05-14,24.0,4172.920845,,,0.0
2015-05-15,24.0,4139.2782135416655,,,0.0
2015-05-16,24.0,4131.1500470833325,,,0.0
2015-05-17,24.0,4067.4187845833335,,,0.0
2015-05-18,24.0,4015.0007327083335,,,0.0
2015-05-19,24.0,3974.255111875,,,0.0
2015-05-20,24.0,3953.138984375,,,0.0
2015-05-21,24.0,4006.4355464583327,,,0.0
2015-05-22,24.0,4087.0110327083335,,,0.0
2015-05-23,24.0,3990.9203191666666,,,0.0
2015-05-24,24.0,4064.3882747916664,,,0.0
2015-05-25,24.0,4062.335938125,,,0.0
2015-05-26,24.0,4100.0,,,0.0
2015-05-27,24.0,4055.0,,,0.0
2015-05-28,24.0,4055.0,,,0.0
2015-05-29,24.0,4076.0,,,0.0
2015-05-30,24.0,4091.0,,,0.0
2015-05-31,24.0,4128.0,,,0.0
2015-06-01,24.0,4171.0,,,0.0
2015-06-02,24.0,4085.975426041666,,,0.0
2015-06-03,24.0,3960.9568708333327,,,0.0
2015-06-04,24.0,4063.4421466666663,,,0.0
2015-06-05,24.0,4618.615119583334,,,0.0
2015-06-06,24.0,4669.9385908333325,,,0.0
2015-06-07,21.45,3651.483703333333,,,0.0
2015-06-08,24.0,4493.2127825,,,0.0
2015-06-09,24.0,4550.238151041665,,,0.0
2015-06-10,24.0,4521.8470145833335,,,0.0
2015-06-11,24.0,4546.0638195833335,,,0.0
2015-06-12,24.0,4630.45793875,,,0.0
2015-06-13,24.0,3656.143295208333,,,0.0
2015-06-14,24.0,4446.537338125,,,0.0
2015-06-15,24.0,4522.339324375,,,0.0
2015-06-16,24.0,4484.0,,,0.0
2015-06-17,24.0,4479.0,,,0.0
2015-06-18,24.0,5115.0,,,0.0
2015-06-19,24.0,7084.757705625,,,0.0
2015-06-20,24.0,7227.002761875,,,0.0
2015-06-21,24.0,7052.871910625,,,0.0
2015-06-22,24.0,7156.365799375,,,0.0
2015-06-23,24.0,7217.0,,,0.0
2015-06-24,24.0,7138.239944791666,,,0.0
2015-06-25,24.0,7219.0783229166655,,,0.0
2015-06-26,24.0,7336.0,,,0.0
2015-06-27,24.0,6766.0,,,0.0
2015-06-28,24.0,6143.0,,,0.0
2015-06-29,24.0,6136.356025625,,,0.0
2015-06-30,24.0,6140.163383541666,,,0.0
2015-07-01,24.0,6159.946373333333,,,0.0
2015-07-02,24.0,6194.410186041667,,,0.0
2015-07-03,19.675,4610.016998125,,,0.0
2015-07-04,24.0,5828.424987291667,,,0.0
2015-07-05,24.0,5792.792740208332,,,0.0
2015-07-06,24.0,5772.384605416667,,,0.0
2015-07-07,24.0,5783.0,,,0.0
2015-07-08,24.0,5942.0,,,0.0
2015-07-09,24.0,5858.0,,,0.0
2015-07-10,24.0,5904.0,,,0.0
2015-07-11,24.0,5852.9121704166655,,,0.0
2015-07-12,24.0,5834.0,,,0.0
2015-07-13,24.0,5902.0,,,0.0
2015-07-14,24.0,5391.700836666666,,,0.0
2015-07-15,24.0,4481.452086666665,,,0.0
2015-07-16,24.0,4461.497405625,,,0.0
2015-07-17,24.0,4441.218887083332,,,0.0
2015-07-18,24.0,4511.239188958333,,,0.0
2015-07-19,24.0,4672.7080308333325,,,0.0
2015-07-20,24.0,4636.639824375,,,0.0
2015-07-21,24.0,4706.2168579166655,,,0.0
2015-07-22,24.0,4411.223480208333,,,0.0
2015-07-23,24.0,4392.459343125,,,0.0
2015-07-24,24.0,4346.144065625,,,0.0
2015-07-25,24.0,4376.9252470833335,,,0.0
2015-07-26,24.0,4396.587005208334,,,0.0
2015-07-27,24.0,4416.957572916665,,,0.0
2015-07-28,24.0,4458.859543125,,,0.0
2015-07-29,24.0,4324.08292375,,,0.0
2015-07-30,24.0,4231.9775316666655,,,0.0
2015-07-31,24.0,4220.76242,,,0.0
2015-08-01,24.0,4238.516410416667,,,0.0
2015-08-02,24.0,4257.300422083334,,,0.0
2015-08-03,24.0,4289.2353360416655,,,0.0
2015-08-04,24.0,4274.169601458333,,,0.0
2015-08-05,24.0,4240.857055625,,,0.0
2015-08-06,24.0,4157.303940208333,,,0.0
2015-08-07,24.0,4158.234566041667,,,0.0
2015-08-08,24.0,3666.9481047916665,,,0.0
2015-08-09,24.0,6662.060478333334,,,0.0
2015-08-10,20.12583,3351.9540558333333,,,0.0
2015-08-11,21.84167,3968.1864464583327,,,0.0
2015-08-12,24.0,4422.043366666667,,,0.0
2015-08-13,24.0,4411.916787291666,,,0.0
2015-08-14,24.0,4404.043892083333,,,0.0
2015-08-15,24.0,4447.5033416666665,,,0.0
2015-08-16,24.0,4518.385872291667,,,0.0
2015-08-17,24.0,4577.583014791667,,,0.0
2015-08-18,24.0,4603.0,,,0.0
2015-08-19,24.0,4593.0,,,0.0
2015-08-20,24.0,4608.0,,,0.0
2015-08-21,24.0,4654.0,,,0.0
2015-08-22,24.0,4675.0,,,0.0
2015-08-23,7.34972,1291.0,,,0.0
2015-08-24,24.0,4677.0,,,0.0
2015-08-25,24.0,4691.2436064583335,,,0.0
2015-08-26,16.27514,2914.289054375,,,0.0
2015-08-27,0.0,0.0,,,0.0
2015-08-28,0.0,0.0,,,0.0
2015-08-29,0.0,0.0,,,0.0
2015-08-30,0.0,0.0,,,0.0
2015-08-31,21.075,4000.274776458333,,,0.0
2015-09-01,24.0,4703.555557708333,,,0.0
2015-09-02,24.0,4721.3131725,,,0.0
2015-09-03,24.0,4623.374206875,,,0.0
2015-09-04,24.0,4442.290511666667,,,0.0
2015-09-05,24.0,4634.661635416665,,,0.0
2015-09-06,24.0,4630.718261875,,,0.0
2015-09-07,24.0,4708.209327916667,,,0.0
2015-09-08,24.0,4788.070076041667,,,0.0
2015-09-09,24.0,4783.638153125,,,0.0
2015-09-10,24.0,4787.7970435416655,,,0.0
2015-09-11,24.0,4474.025695833333,,,0.0
2015-09-12,24.0,4585.459869583334,,,0.0
2015-09-13,24.0,4450.214401041666,,,0.0
2015-09-14,24.0,4455.601005208333,,,0.0
2015-09-15,24.0,4453.241622708333,,,0.0
2015-09-16,24.0,4459.109245208333,,,0.0
2015-09-17,24.0,4532.096015625,,,0.0
2015-09-18,24.0,4473.3473125,,,0.0
2015-09-19,24.0,4438.608093125,,,0.0
2015-09-20,24.0,4430.432564583332,,,0.0
2015-09-21,24.0,4455.438919583334,,,0.0
2015-09-22,19.98376,3201.4091527083333,,,0.0
2015-09-23,24.0,4307.067535833334,,,0.0
2015-09-24,24.0,4162.248077291667,,,0.0
2015-09-25,24.0,4281.8731079166655,,,0.0
2015-09-26,24.0,4375.047164583333,,,0.0
2015-09-27,24.0,4375.841353541667,,,0.0
2015-09-28,24.0,4389.714088541667,,,0.0
2015-09-29,24.0,4329.0,,,0.0
2015-09-30,24.0,4302.0,,,0.0
2015-10-01,24.0,4357.0,,,0.0
2015-10-02,24.0,4629.0,,,0.0
2015-10-03,21.5,4174.0,,,0.0
2015-10-04,24.0,4749.0,,,0.0
2015-10-05,24.0,4670.0,,,0.0
2015-10-06,24.0,4656.870361041666,,,0.0
2015-10-07,24.0,4628.334068541667,,,0.0
2015-10-08,24.0,4600.7487027083325,,,0.0
2015-10-09,24.0,4645.764092291667,,,0.0
2015-10-10,24.0,4689.835869583333,,,0.0
2015-10-11,24.0,4748.603264166667,,,0.0
2015-10-12,24.0,4743.8966975,,,0.0
2015-10-13,16.68279,3226.036555208333,,,0.0
2015-10-14,24.0,4268.266037291667,,,0.0
2015-10-15,24.0,4280.509392291667,,,0.0
2015-10-16,24.0,4178.63749,,,0.0
2015-10-17,18.41667,3216.0832114583327,,,0.0
2015-10-18,24.0,4359.936851458333,,,0.0
2015-10-19,24.0,4239.765373541667,,,0.0
2015-10-20,24.0,4275.334274375,,,0.0
2015-10-21,24.0,4326.021735833333,,,0.0
2015-10-22,24.0,4375.500579375,,,0.0
2015-10-23,24.0,4370.96820125,,,0.0
2015-10-24,24.0,4364.3691022916655,,,0.0
2015-10-25,24.0,4359.0613548,,,0.0
2015-10-26,24.0,4418.980209375,,,0.0
2015-10-27,24.0,4422.4070741666665,,,0.0
2015-10-28,24.0,4443.0403983333335,,,0.0
2015-10-29,24.0,4466.872108333333,,,0.0
2015-10-30,24.0,4484.868408125,,,0.0
2015-10-31,24.0,4490.505119583333,,,0.0
2015-11-01,24.0,4543.455154166666,,,0.0
2015-11-02,11.025,2017.3022779166668,,,0.0
2015-11-03,21.475,6943.1873622916655,,,0.0
2015-11-04,24.0,7763.885422083333,,,0.0
2015-11-05,18.0,4434.791599375,,,0.0
2015-11-06,24.0,4519.319449791667,,,0.0
2015-11-07,24.0,7045.680404791667,,,0.0
2015-11-08,24.0,7341.270828333333,,,0.0
2015-11-09,24.0,7154.219223541666,,,0.0
2015-11-10,24.0,7439.0,,,0.0
2015-11-11,24.0,7698.0,,,0.0
2015-11-12,24.0,6866.0,,,0.0
2015-11-13,24.0,7151.0,,,0.0
2015-11-14,24.0,7201.0,,,0.0
2015-11-15,24.0,4545.0,,,0.0
2015-11-16,24.0,4434.0,,,0.0
2015-11-17,24.0,4503.424522291667,,,0.0
2015-11-18,24.0,4553.4800420833335,,,0.0
2015-11-19,24.0,4490.688102708334,,,0.0
2015-11-20,24.0,4460.801811458334,,,0.0
2015-11-21,24.0,4420.077408333334,,,0.0
2015-11-22,24.0,4493.880348333333,,,0.0
2015-11-23,24.0,4512.149131458334,,,0.0
2015-11-24,24.0,4557.065414583333,,,0.0
2015-11-25,24.0,4555.772071458333,,,0.0
2015-11-26,24.0,4564.32676,,,0.0
2015-11-27,24.0,4558.61084,,,0.0
2015-11-28,24.0,4572.637855625,,,0.0
2015-11-29,24.0,4586.5772475,,,0.0
2015-11-30,24.0,4578.379356666665,,,0.0
2015-12-01,24.0,4556.805190416667,,,0.0
2015-12-02,24.0,4558.030227083334,,,0.0
2015-12-03,24.0,5793.1465758333325,,,0.0
2015-12-04,24.0,7159.489609583334,,,0.0
2015-12-05,24.0,7034.113159166665,,,0.0
2015-12-06,24.0,7074.8491816666665,,,0.0
2015-12-07,24.0,7045.610000833332,,,0.0
2015-12-08,24.0,7304.858047916666,,,0.0
2015-12-09,19.24999,3997.0721214583327,,,0.0
2015-12-10,24.0,4269.212554583332,,,0.0
2015-12-11,24.0,4320.251701458334,,,0.0
2015-12-12,24.0,4311.234138541667,,,0.0
2015-12-13,24.0,4322.208229166667,,,0.0
2015-12-14,24.0,4344.68518,,,0.0
2015-12-15,24.0,4383.9302975,,,0.0
2015-12-16,24.0,4413.032012708333,,,0.0
2015-12-17,24.0,4415.988929375,,,0.0
